GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,Target
51.58481213,14.27582202,5,1.548734344,3.907215558,40.00721556,0.238987475,0.816962426,27.52633092,1.653796967,1.844050098,86.69100988,0.380506262,1.209746869,1.5,2.71227818,0.870759393,0.009746869,1.341518787,0
50.87147776,7.263279361,2.698163968,1.1,2.511016192,43.24210125,0.098163968,0.198163968,41.85239065,0.498163968,0.8,58.75947981,0.305508096,0.601836032,0.907344128,0.987147776,0.396327936,0,0.698163968,0
80,31.1,13.8,4.9,11.7,41.9,0.9,2.8,32.7,3.1,4,78,0.5,3.6,4.1,4.1,1.6,0.5,3.2,0
55,32.9,14.8,6.2,13.1,47.5,0,0,0,2.4,3.5,67.9,2.4,5.5,7.9,1.3,1.1,0.5,2.2,1
67,16.7,5,2,4.2,48.4,0,0.3,9.1,0.9,1.5,61.4,0.9,1.8,2.7,0.8,1,0.3,0.8,1
49.08435619,9.113267145,4.765069192,1.785544524,3.779524667,48.00962395,0.077108905,0.25421781,36.68431709,1.039762334,1.548197953,67.82407943,0.6,0.831326714,1.408435619,0.785544524,0.531326714,0.022891095,0.777108905,0
76,22.9,9.9,3.1,7.6,40.3,1.2,3.3,37.5,2.6,3.2,80.8,0.6,2.6,3.2,1.8,1.1,0.3,1.4,1
59,12.8,5.1,1.9,4.6,41.6,0,0.1,0,1.2,1.7,70.6,0.8,1.3,2.1,1.4,0.3,0.2,1.3,0
35,5.6,1.9,0.9,1.9,45.5,0,0,0,0.1,0.5,31.3,0.8,1,1.8,0.2,0,0.1,0.6,1
65.27268312,21.84536624,9.009170388,3.509121817,8.445511947,41.34551195,0.409073247,1.081756365,35.66385272,1.654585194,2.027316882,80.99107246,0.627268312,1.490926753,2.118195065,1.054536624,0.727268312,0.181804935,1.1,0
42,8.22789194,3.223810894,1.195918955,3.091837909,37.55170283,0.1,0.504081045,23.16870239,0.86394597,1.26394597,66.09932462,0.4,0.495918955,0.895918955,0.368027015,0.268027015,0.068027015,0.495918955,0
82,30.9,13.4,4.8,11.1,43,1.4,3.6,39.3,2.5,3,82.3,1.2,2.8,4,2.6,0.9,0.1,1.8,1
79,36.7,19.2,7.1,17.5,40.6,1.1,3.8,28.4,3.9,5.5,69.9,1.4,3.1,4.5,3.4,1.1,0.2,3.1,1
80,35,18.7,6.9,15.2,45.3,0.1,0.3,25.9,4.8,6.5,74.6,2.7,4.2,6.9,2.2,1,1,2.8,1
82,37.5,21.6,7.8,15.6,49.6,0.1,0.3,22.7,6,7.6,79.7,2.7,2.7,5.4,3.3,1.1,0.2,3.4,1
73,17.5,5.6,2.2,4.2,53.8,0,0,0,1.1,1.8,60.9,1.6,2.8,4.4,0.4,0.4,1.4,1,0
11,13.7,4.8,1.5,3.7,41.5,0.3,1.4,20,1.5,1.6,88.9,0.2,0.7,0.9,0.8,0.5,0.1,0.2,0
61,14.2,5.4,2,4.2,46.5,0.9,1.8,46.4,0.7,0.8,82.4,0.5,1.1,1.6,1.6,0.6,0.1,1.1,1
57,10,3.3,1,2.6,36.9,0.1,0.2,30.8,1.3,2,63.8,1,1.2,2.2,0.8,0.7,0.4,1.2,0
37,18.2,7.4,2.9,6,47.5,0.1,0.4,21.4,1.5,2.4,64.8,0.6,1.3,1.9,2.7,0.8,0,1.5,0
43,6.7,3.4,1.2,3.1,37.8,0.1,0.3,20,1,1.5,63.6,0.3,0.7,1,0.8,0.3,0.1,0.8,0
51.78865844,23.90961758,9.039345412,3.022508095,6.65206091,44.9097926,1.071821126,2.543642251,43.18865844,2.015463377,2.40137394,83.42388204,0.485910563,1.435223593,1.928178874,3.509792598,0.6,0.014089437,1.722508095,0
67,10.1,3.1,1.2,3.2,38.4,0,0.2,18.8,0.6,0.9,66.1,0.2,0.6,0.9,2.5,0.5,0,1.1,1
71.44306671,15.0030999,6.456933287,2.711696647,5.868009955,47.0202934,0,0.177846664,0,1.033539993,1.411386657,71.55693329,0.966769997,1.711386657,2.589233322,1.111386657,0.455693329,0.4,0.955693329,0
26,10.3,4.1,1.8,3.2,56.1,0,0.1,0,0.6,0.8,68.2,1.3,2.1,3.4,0.4,0.3,0.4,0.5,0
41.21552881,12.09825966,3.064658643,1.164658643,3.286211525,35.96037491,0.178447119,0.592235594,30.71124508,0.5,0.7,80.09906272,0.613788475,0.892235594,1.50602407,0.607764406,0.286211525,0.178447119,0.464658643,0
38,6.5,3.1,1.2,3,39.5,0.5,1.5,31,0.2,0.3,66.7,0.2,0.4,0.6,1.1,0.3,0.1,0.7,0
77.47549783,28.95417316,13.8,4.836887446,11.51066234,42.15245022,1.152450217,3.431125542,33.70980087,2.910662338,3.621324675,81.78675325,0.436887446,2.653311688,3.090199133,3.153311688,0.968874458,0.373774892,2.505761904,0
75.65511291,16.88622177,6.327613976,2.468977418,5.482784406,45.18278441,0.072414785,0.272414785,15.53105134,1.34482957,1.64482957,80.50346613,0.472414785,0.94482957,1.417244355,1.920681721,0.6,0.2,1.017244355,0
53,9.251389316,3.387766121,1.34388306,2.471779114,51.97177911,0,0,0,0.8,1.084012993,74.29151925,0.711909047,1.511909047,2.223818094,0.227896054,0.14796102,0.115987007,0.631974013,0
42,15.4,6.4,2.5,6.5,38.4,0.6,2,29.8,0.9,1.1,80.4,0.3,1.4,1.7,1,0.6,0.1,1,1
50,6.2,1.7,0.5,1.7,31,0,0,0,0.6,1,60.4,0.3,0.7,1,0.3,0.3,0.1,0.4,0
74,20.7,6.6,2.4,5,48.2,0,0,0,1.8,2.6,69.1,2.4,3.3,5.6,1.1,0.9,0.9,1.2,1
71,30.4,16.3,6.1,12.4,49.5,0,0,0,4,5.5,72.5,2.4,4.1,6.5,1.5,1,1.3,2.1,1
70,38.3,19.9,7.3,15.2,47.7,0.1,0.4,14.8,5.3,7.3,73.2,1.8,4.6,6.4,5,1.8,0.9,2.9,1
69,14.4,3.8,1.5,2.7,56.7,0,0,0,0.7,1.1,66.2,1.1,1.8,2.9,0.2,0.7,0.6,0.6,1
53,12.4,3.4,1.3,3.3,37.9,0.6,1.7,36,0.3,0.3,93.8,0.7,1.8,2.5,0.4,0.3,0,0.2,0
67,10.3,3,1.1,2.6,43.7,0,0,0,0.7,1.1,61.3,1.1,1.8,2.9,0.8,0.3,0.5,0.8,1
72,12.4,4.6,1.6,3.8,42.3,0,0.1,0,1.4,1.8,80.3,0.4,0.9,1.3,1.9,0.6,0.1,1.3,1
29,16.4,3.7,1.3,4.2,31.7,0.7,2.1,31.1,0.4,0.8,50,0.3,1.1,1.4,1.4,0.6,0.2,1,0
81,25,12.5,5.4,11.5,46.8,0.1,0.3,28,1.6,2.9,55.7,1.1,1.4,2.6,2,0.8,0.1,1.9,1
59,23.4,6.9,2.8,7.3,39.3,0.4,1.3,26.9,0.8,1.1,79,0.6,2.1,2.7,2.2,1,0.6,1.4,0
82,23.4,12.8,5,8.4,60,0,0,0,2.8,4.5,62,2.3,4.5,6.8,1.4,0.4,0.5,2.3,1
49.89486319,13.5474316,5.421267427,1.957945277,4.647431596,41.70048013,0.210513681,0.763082085,26.70561694,1.294863192,1.931781107,69.61003355,0.531541042,1.742054723,2.273595765,0.957945277,0.389486319,0.031541042,1.015890554,0
41,16.6,4.6,1.7,4.4,37.9,0.8,2.2,38.2,0.4,0.6,61.5,0.6,1.2,1.7,1.6,0.7,0.2,0.8,0
49.81381829,7.619989564,2.809651934,1.282067526,2.382067526,52.82204665,0.054483118,0.154483118,33.3,0.191033763,0.582067526,37.73101289,0.3,0.745516882,1.091033763,0.427584408,0.345516882,0.045516882,0.536550645,0
28.09581907,14.07260452,5.576720355,1.945209047,4.21781357,46.16167237,0,0.1,0,1.686302262,2.3,72.17537011,1.304115832,1.686302262,3.090418093,0.641093215,0.286302262,0.272604523,0.7,0
78,16.3,5.2,2.2,5.5,40.4,0.1,0.2,36.8,0.6,0.9,69.6,1.4,2.1,3.5,1.5,0.7,0.3,1.2,1
67,34.7,15.8,5.3,13,40.8,1.5,4.3,35.4,3.7,5,72.7,0.8,1.9,2.7,7.8,1,0.3,3.1,1
42,7.9,4,1.8,4.1,43,0,0.2,10,0.5,0.7,69,0.5,0.8,1.3,0.5,0.3,0.1,0.5,1
76,20.8,6.6,2.6,6.4,40.7,0.1,0.2,23.5,1.4,1.8,79.7,0.3,1.3,1.6,3.3,1.2,0.1,2.2,0
56,19.4,8.6,3.2,7,45.8,1.2,3.1,38.9,1,1.2,80.9,0.7,1.2,1.9,2,0.8,0.1,1,1
82,24.2,11.7,4.6,9.2,50.1,0,0.1,20,2.4,4,60.4,2,4.3,6.3,1,0.7,1.5,1.7,1
66,21.7,4.6,1.8,4.7,37.2,0.7,1.9,34.6,0.5,0.7,68.2,0.7,2.9,3.5,0.7,1.1,0.5,0.6,0
69,37.8,16.4,5.8,14.1,40.9,0.5,1.7,29.6,4.4,5.7,76.6,0.5,4.1,4.6,8.3,1.8,0.5,3.8,1
77.18496955,19.91127283,7.10361206,2.807369672,6.66661815,41.91459379,0.159248478,0.46661815,24.29985445,1.429624239,1.829624239,79.40375761,0.359248478,1.211127283,1.570375761,2.974133373,1.051878806,0.1,1.963006089,0
68,19.6,6.8,2.5,6.3,39.3,0.3,1,24.6,1.5,2,78.9,0.1,1.4,1.5,3.3,0.5,0.1,1.8,1
63.14218773,13.4477083,4.938072924,1.876145849,4.814218773,39.68989604,0.471562453,1.352760284,34.62843755,0.676145849,0.814218773,80.86333283,0.538072924,0.814218773,1.352291698,1.1,0.576145849,0.176145849,0.738072924,0
56,11.2,5.6,2.3,4.7,49.6,0,0,0,1,1.3,80,0.7,0.9,1.6,0.4,0.5,0.1,1.2,1
53.66834132,8.303152096,2.506304193,0.93947006,2.342622157,40.87313833,0,0.087894012,0,0.63947006,1.366834132,43.60895389,0.5,1.212105988,1.724211976,0.312105988,0.375788024,0.387894012,0.587894012,0
80,30.4,15.2,6.6,14.5,45.2,0,0.4,9.7,2.1,2.7,74.9,0.5,1.9,2.4,6.9,1.1,0.1,2.9,1
61.40468279,13.9511707,4.827926741,1.695819488,4.942809672,34.5911367,0.610702418,2.272575532,27.74515106,0.740468279,1.110702418,67.81438066,0.21488293,0.870234139,1.08511707,1.738126886,0.555351209,0.1,1,0
12.32482782,15.55413797,4.713534492,1.605413797,4.405413797,35.88932765,0.789172406,2.559396523,32.46782771,0.713534492,1.018948289,66.85700011,0.294586203,2.26481032,2.559396523,1.343310376,0.902706898,0.197293102,0.610827594,0
45,19.9,6.2,2.5,6.7,37.7,0.5,1.3,37.3,0.7,1,74.4,0.4,1.4,1.8,2.7,0.5,0.2,0.9,0
65,9.5,5,2.1,4.4,47.6,0,0.4,7.1,0.8,1,82.8,0.6,0.9,1.5,1.2,0.1,0,0.8,1
78,18.7,7.1,2.8,6.1,45.3,0.3,0.9,35.1,1.3,1.7,75.4,0.5,1.4,1.9,3.1,1,0.1,1.4,1
54.6318976,11.81103616,4.174225917,1.515948799,3.258277118,47.04172288,0,0,0,1.115948799,1.605518078,68.33129216,0.979138559,1.579138559,2.595087358,0.26318976,0.23681024,0.4,0.83681024,0
74,19.5,7,2.6,6.3,40.8,0,0.2,13.3,1.8,2.4,75.3,0.5,1.3,1.8,4.9,1.2,0.2,2.5,0
69.13312205,14.03993662,4.053565744,1.590095077,4.450158462,34.27091908,0.643343897,2.013312205,31.59722656,0.330031692,0.37337559,79.60990492,0.2,0.883280513,1.083280513,1.076782872,0.356656103,0.113312205,0.616719487,0
81,22.8,11.5,4.4,10,44.4,0,0.1,0,2.6,3.4,77.6,1.6,1.7,3.3,2.3,1.3,0.3,2.1,1
31,10.3,3.8,1.4,3.8,37.6,0.1,0.5,21.4,0.9,1.3,67.5,0.5,0.8,1.3,0.3,0.3,0.3,0.7,0
79,25.7,10.7,4.3,10.3,41.4,0.2,1,21.5,1.9,2.6,75,0.4,1.4,1.9,4.8,1,0.1,2,1
57.95542224,24.90299427,12.40299427,5.305455866,10.52328697,50.09208254,0.070791746,0.170791746,20.02721207,1.792082537,2.496540313,71.5024616,1.450499045,4.487624761,5.938123806,0.846041269,0.4,1.312375239,1.450499045,0
64,23,10.7,3.8,8.5,44.1,0,0.2,30,3.1,4.7,67.1,1.4,2,3.4,1.1,0.9,0.2,1.4,1
77,16.4,6.4,2.4,5,47.5,0.2,0.4,38.7,1.5,2,73.7,1.1,1.8,2.9,0.8,1,0.3,1,1
82,18.3,5.2,2.1,4.6,45.6,0.5,1.3,39.1,0.5,0.8,57.4,0.3,1.1,1.4,3.3,0.7,0.1,1,1
82,32.4,15.6,6,12.8,46.9,0,0,25,3.5,5,71.3,2.2,5,7.2,1.8,1,0.8,2.1,1
44,9.4,2.7,1,3.3,31.3,0.3,0.9,32.5,0.3,0.4,78.9,0.3,0.7,1,1,0.4,0.1,0.8,1
48,29.4,13.2,4.9,10.6,46.7,0.1,0.5,21.7,3.2,4,80.2,2.5,5,7.5,1.2,0.7,0.6,1.9,1
67,9.5,4.9,2.1,4.9,42.6,0.3,0.9,28.3,0.4,0.6,78.9,0.4,0.7,1.2,0.9,0.4,0.1,0.7,1
71,21.3,11.5,4.5,9.5,47.6,0,0,0,2.4,3.4,70.9,1.7,2.5,4.2,0.7,0.5,0.6,1.5,1
65,21.3,9.5,3.7,8.8,41.7,0.3,0.7,37,1.9,2.3,82,0.6,1.6,2.2,1,0.7,0.1,1.1,0
57,7.7,2,0.7,2,36.8,0.1,0.4,25,0.4,0.7,61.5,0.4,0.8,1.2,0.4,0.3,0.1,0.4,0
38.39156968,8.639156968,1.850702527,0.620281011,2.350702527,25.22816137,0.3,1.384789242,18.70788036,0.410140505,0.415210758,93.86676838,0.094929747,0.579718989,0.679718989,1.189859495,0.674648737,0.094929747,0.6,0
75,7,2.9,1.2,2.4,52,0,0,0,0.5,0.7,68,0.7,1,1.7,0.4,0.1,0.4,0.6,0
41.53735498,10.62385152,4.911399858,1.982567678,4.067625687,49.56762569,0,0.048754834,0,0.846264502,0.995019336,86.68860014,0.704980664,0.907470995,1.609961327,0.687548341,0.397509668,0,0.697509668,0
24,14.7,5.1,1.8,4,44.3,0,0,0,1.5,2.7,57.8,0.8,1.3,2.1,0.9,0.7,0.1,1.4,0
38,13.9,6.4,2.4,5.8,40.7,0.8,2,37.7,0.9,1.5,62.1,0.7,1.7,2.4,0.9,0.5,0.2,1.3,0
51,8,2.2,0.9,2.2,40.4,0.1,0.5,25,0.3,0.3,81.3,0.3,0.7,0.9,1.5,0.5,0.1,0.7,1
53,8.5,3.1,1.2,2.2,51.7,0,0,0,0.8,1.1,73.7,0.6,1.4,2,0.1,0.1,0.1,0.6,0
76,16.4,8.1,3,6.9,42.9,0.1,0.3,40,2,2.4,83.3,0.7,1.1,1.8,1.8,0.8,0.2,1.4,1
41.30392283,9.930392283,3.173530548,1.091176849,3.003922831,36.9529389,0.330392283,1.260784566,28.09117685,0.591176849,0.791176849,74.28432155,0.291176849,0.821569132,1.143138265,0.630392283,0.369607717,0.130392283,0.5,0
79,24.7,5.7,2.1,5.1,41.5,0,0.1,16.7,1.5,1.9,75.7,2.4,3.9,6.2,1.2,0.9,1.2,0.9,1
56.73575693,20.82990466,7.316138288,2.590822418,5.12990466,51.28290831,0,0,0,2.034493451,3.151740177,64.55284861,2.373575693,3.773575693,6.147151386,0.560917758,0.4,0.551740177,1.217246726,0
62,10.9,6.6,2.5,5.8,43.5,0,0.1,50,1.5,1.8,81.1,0.5,1.4,2,0.6,0.2,0.1,0.7,1
40,9.5,3.8,1.6,3.7,42.2,0.1,0.3,20,0.7,0.7,89.7,0.1,0.6,0.7,1.5,0.1,0.1,0.6,0
36,5.1,2.2,0.8,1.8,45.3,0,0,0,0.6,1.3,44.4,0.9,1.2,2.1,0.2,0.1,0.1,1,1
68,11.6,4.8,1.8,3.5,51.7,0,0.1,50,1.2,1.6,71.8,0.8,1.5,2.3,0.5,0.3,0.4,1.1,1
57,15.1,4.8,2,3.6,54.9,0,0.1,0,0.9,1.4,60.5,1.3,2.2,3.5,0.3,0.2,0.4,1,1
61,18.6,7.6,2.8,7.3,38.6,1.3,3.5,36.1,0.7,0.8,83.3,0.3,0.9,1.2,1.8,0.5,0.1,1.1,1
64,23.89743216,8.538459294,2.77551211,7.458972863,37.0470499,1.580128392,4.444359498,35.34769186,1.407306682,1.839101255,76.61589729,0.319871608,1.996025678,2.319871608,2.655640502,0.627820251,0.103974322,0.963589145,0
50,21.10988563,8.524509815,3.041503272,7.404942816,41.07826799,1.156127454,3.275694452,36.26601309,1.192687909,1.585375818,76.40968137,0.214624182,2.126879089,2.248815363,1.787745093,0.629248364,0.185375818,0.914624182,0
37,8.3,3.5,1.4,2.8,49,0,0,0,0.8,1.2,67.4,0.5,0.7,1.3,0.5,0.5,0.2,0.5,0
18.65872005,5.738895967,2.35608533,0.9,2.378042665,37.265872,0.390213326,1.292597312,30.54102922,0.24391467,0.365872005,62.02007481,0.365872005,0.734127995,1.1,0,0.1,0.165872005,0.3,0
82,39.6,13.6,5.3,12.4,43.2,0.4,1.5,25.4,2.5,3.2,77.4,1.5,3.4,4.8,10.6,2.5,0.1,3.1,1
41.96907297,10.49226824,3.376804725,1.439948714,3.373712021,45.20180278,0.050773176,0.201546352,16.03994871,0.396907297,0.595360945,68.3755148,0.998453648,1.696907297,2.695360945,0.301546352,0.401546352,0.201546352,0.598453648,0
51,13.8,5.6,2.2,4.4,51.4,0.2,0.9,18.2,1,1.5,68.9,1.2,1.4,2.6,0.6,0.4,0.8,0.6,0
58,20.6,7.4,3.1,6.6,46.6,0,0.2,22.2,1.3,1.7,78.1,2,4.1,6.1,1.2,0.5,0.6,1.3,0
64,28.8,13.5,5.5,10.6,51.6,0,0.1,0,2.6,3.5,75.1,2.6,5.6,8.2,1,1.2,1.8,1.4,1
81,22.7,6.7,2.5,6,42.4,0.4,1.4,27.6,1.2,1.6,74.4,0.8,1.9,2.8,3.6,1.1,0.3,2.4,1
68,33.4,12,5.1,11.4,44.5,0,0.2,9.1,1.8,2.8,63,2,5.4,7.4,1.9,1.1,1.7,2,1
82,16.5,4.9,2,4.8,41.2,0.1,0.4,17.6,0.9,1.2,74.7,0.7,1.2,1.9,2.8,0.8,0.1,1.2,1
43,8.3,2.6,0.9,2.4,35.6,0.1,0.4,21.1,0.8,1.1,74.5,0.3,0.9,1.3,0.3,0.2,0.2,0.3,1
50,11,5,2.1,4.9,42.1,0.4,1.1,34.5,0.5,0.7,68.6,0.1,0.7,0.8,1,0.3,0,0.7,1
76.59150509,15.58355187,5.918301018,2.365250849,5.436602036,42.73474915,0,0.05305017,0,1.240849491,1.840849491,68.84324406,1.124401358,2.518301018,3.642702376,0.634749151,0.340849491,0.581698982,1.493899661,0
42,11.4,5,1.9,4,46.7,0.1,0.5,26.1,1,1.3,81.5,0.7,1.7,2.4,0.5,0.3,0.2,0.7,1
59.02056457,17.25377017,6.702056457,2.751713714,5.957197599,46.97052412,0.151028228,0.4523992,32.04143143,1.048286286,1.4476008,72.3523992,1.602741942,3.202056457,4.704798399,0.700685486,0.598629029,0.3,1.048971772,0
38,11.26678294,4.632007428,1.64307978,4.032007428,40.62370316,0.645847868,1.688927648,37.75692022,0.702768088,1.002768088,70.11781815,0.148615956,1.1,1.248615956,0.7,0.297231912,0.048615956,0.694463824,0
40,6.1,2.6,0.9,1.8,51.4,0.1,0.4,14.3,0.7,1,68.4,0.1,0.3,0.4,1.4,0.3,0,0.8,1
81,30.4,9.8,4.2,8.3,50.3,0,0,0,1.4,1.9,76.5,3.3,5.3,8.6,2.7,0.7,1,1.6,1
67,15.8,8.2,3.4,7.4,45.6,0.2,0.4,41.4,1.3,1.8,71.9,1.6,2.1,3.7,0.8,0.6,0.1,1.2,1
49,20.8,8.9,3.7,6.9,52.9,0,0.3,14.3,1.6,3,52.1,2.2,3.5,5.7,0.8,0.5,1.1,1.7,1
62,17.8,7,3,7,42.7,0.3,0.8,30.8,0.8,1.1,72.7,2,3.5,5.4,0.8,0.4,0.3,0.9,0
79,19.2,7,2.7,6.1,43.4,0,0,0,1.7,2.2,77.5,1.4,1.9,3.3,0.6,0.5,0.3,1.4,0
32.14766017,12.97298956,3.587755574,1.314766017,2.986915043,45.1114039,0,0.028691504,0,0.958223539,1.372989556,66.71896867,1.056542478,2.527010444,3.612244426,0.40084053,0.2,0.527850974,0.628691504,0
37,10.9,3.9,1.3,4.4,29.8,0.2,0.8,23.3,1.2,1.7,69.4,0.2,0.7,0.9,1.8,0.5,0.1,1.4,0
46.85101527,7.338261456,2.387246181,1.014898473,2.457449236,40.97246181,0.157449236,0.672347709,22.91512668,0.2,0.357449236,54.17437826,0.272347709,0.612753819,0.842550764,0.84040611,0.2,0.042550764,0.470203055,0
41,9.6,4.1,1.2,3.1,38.8,0.2,0.6,36,1.4,2.1,68.2,0.5,0.9,1.4,0.4,0.3,0.4,0.7,0
41,8.8,2.6,0.9,2.6,34.3,0.2,0.8,30.3,0.6,0.9,72.2,0.1,0.5,0.6,1.2,0.5,0.1,0.8,0
78,20.1,8.4,3,5.8,52,0,0.1,0,2.3,3.6,64.8,1.8,3.3,5.1,1.6,0.6,0.8,1.8,1
56,18.6,8.5,3.6,7.3,49.4,0.2,0.6,30.6,1.1,1.4,76.9,1.2,1.4,2.6,2.1,0.9,0.2,0.8,1
82,18,6.8,2.5,4.9,52.5,0,0,33.3,1.7,2.5,67.3,2.2,2.9,5.2,0.8,0.8,0.9,1.1,1
54,11.2,4.4,1.8,3.9,46,0,0.1,0,0.8,1.1,68.9,1,1.8,2.8,0.7,0.2,0.4,0.8,1
77,15.1,5.4,2.1,5,42.1,0.1,0.4,21.2,1.1,1.5,73.1,0.6,1.5,2,1.4,0.6,0.1,1,1
60,12,4.7,1.7,4.5,38.8,0.7,2.2,31.8,0.5,0.7,79.5,0.1,1.5,1.6,0.7,0.3,0.1,0.4,1
25,29.5,12.3,5.2,10.5,49,0.2,0.6,25,1.8,2.6,69.7,2,3.5,5.5,1.7,1.2,0.2,1.9,0
65,9.5,5,2.1,4.4,47.6,0,0.4,7.1,0.8,1,82.8,0.6,0.9,1.5,1.2,0.1,0,0.8,0
41.09203561,6.119026704,2.25460178,0.78190267,1.991106231,38.65522136,0,0.05460178,0,0.763495549,0.936194659,77.07424807,0.390796439,0.64539822,1.036194659,0.764115132,0.18190267,0.07269911,0.609203561,0
60,8.9,2.8,1,3,33,0,0.1,0,0.9,1.2,73.9,0.5,0.7,1.2,1.3,0.4,0,0.6,0
44,5.3,2.6,1.1,3.1,34.8,0,0.1,50,0.4,0.8,45.9,0.6,0.7,1.3,0.3,0.2,0,0.6,0
76.06163302,17.0251156,7.203081651,2.8,6.2,45.6251156,0.1,0.437442201,17.23697981,1.503081651,1.871802752,79.86610184,0.671802752,1.206163302,1.843605503,1.356394497,0.531278899,0.23436055,1.13436055,0
74,35.2,18.4,6.9,14.9,46.7,0.2,0.5,34.2,4.4,6,73.1,3.6,6.6,10.3,2.2,1,1.3,2.9,1
76,15.4,6.7,2.8,6.8,42.1,0.2,0.8,29.8,0.8,1.2,63,1.5,1.4,2.9,0.8,0.6,0.3,0.9,0
82,38.6,19,6.7,15.7,42.9,2.3,6.1,36.8,3.3,3.9,84.4,0.5,2.6,3.1,6.5,0.9,0.2,3,1
73,29.7,11.6,4.7,9.2,51.1,0.4,1.1,35.9,1.8,2.2,82.6,1.2,2.5,3.7,2.8,0.8,0.3,1.1,0
74,11.9,4.5,1.6,4.4,35.2,1.1,2.8,39.1,0.3,0.3,79.2,0.4,1.1,1.5,0.5,0.3,0.1,0.6,1
50.56539332,13.11448689,3.842052442,1.463782776,3.727565553,38.52615733,0.407243445,1.128973779,33.48108612,0.6,0.807243445,67.40724344,0.3,0.807243445,1.2,0.55211234,0.392756555,0.278269666,0.9,0
53,10.6,4.1,1.5,4.2,35.7,0.1,0.3,29.4,1.1,1.2,86.2,0.5,0.6,1.1,1.6,0.7,0.1,1,1
54,10.8,3.1,1.2,2.5,47.8,0,0,0,0.8,1.1,68.9,0.6,1.2,1.9,0.2,0.3,0.4,0.9,0
78,22.6,8.4,3.3,8.3,40.1,0.4,1.3,31,1.3,1.8,71.5,0.6,3.9,4.5,2.9,0.6,0.1,1.6,0
36,11.8,3.9,1.7,4.2,41.3,0,0,0,0.4,0.8,55.6,0.8,0.6,1.4,1,0.4,0,0.8,1
79,13.4,2.9,1.1,3.3,32.7,0.2,0.8,20.9,0.6,0.7,81.8,0.7,2.6,3.3,0.7,0.5,0.3,0.7,1
39,16.6,5.4,1.9,5.5,35.5,0.6,2.2,26.2,0.9,1.2,75,0.6,1.9,2.5,0.9,0.6,0.3,1,0
45,13.3,3.1,1,2.8,36.3,0.5,1.5,35.8,0.6,0.9,67.5,0.3,0.9,1.2,2.5,0.3,0,0.9,0
74.16618177,15.26676365,4.801163762,1.833818234,4.483963704,40.30552787,0.4,1.65014547,24.73236353,0.816909117,1.183672764,66.56792741,0.466763647,1.600290941,2.067054587,1.365599885,0.566472706,0.266763647,1.033236353,0
42,13.5,4.9,2.1,5,42.1,0,0,0,0.7,1.2,55.8,1.3,2,3.3,0.4,0.4,0.5,0.9,0
35.35984055,8.294035876,2.786083711,1.12803189,3.054075738,37.05825113,0.298011959,1.060039862,30.77813155,0.166003986,0.266003986,50.5564624,0.332007972,0.4,0.732007972,0.803976083,0.401988041,0.166003986,0.766003986,0
20,10,3.4,1.2,3.1,39.3,0.4,1.2,29.2,0.6,0.7,85.7,0.2,1.8,2,0.7,0.3,0.3,0.7,0
55.93163495,15.39414014,8.66972405,3.287303634,6.779490485,47.8462846,1.096093426,2.493163495,42.08339706,1.098046713,1.496093426,75.95078547,0.597070069,1.503906574,2.101953287,0.504883218,0.302929931,0.2,0.898046713,0
82,27,14.4,5.1,9.1,56.1,0,0,33.3,4.2,5.5,75.2,3.1,6.2,9.3,1.6,0.5,0.7,2.9,1
75,26.1,9.5,3.6,9.1,39.9,0.9,2.7,32.2,1.4,2.1,64,0.4,2.2,2.6,4.7,1.1,0.2,2.3,0
46.22325707,19.6064183,6.224465141,2.451069717,6.577674293,37.52874401,0.524465141,1.397860566,36.32139434,0.797860566,1.097860566,75.23181481,0.4,1.351069717,1.751069717,2.748930283,0.622325707,0.151069717,0.948930283,0
79,31.3,11,4.6,9.5,48.6,0.1,0.2,27.8,1.7,2.7,63.7,2.3,3.8,6.1,3.2,1.1,0.3,1.9,1
54,17,5.5,2.1,4.3,49.8,0,0,0,1.2,2.3,54.1,1.6,3.3,4.9,0.3,0.4,0.3,1.2,1
65,20.3,8.3,3.1,6,51.5,0.5,1.3,41,1.6,2.2,75.7,0.6,1.3,1.9,3.1,0.7,0,1.3,1
72.57478809,17.28386655,5.244284939,2.114957619,4.916133451,43.64134536,0.028739405,0.286218214,27.65924256,0.971260595,1.371260595,67.79529667,1.585630298,2.598824168,4.184454465,0.8,0.343109107,0.385630298,0.9,0
55,12.4,4.8,1.7,3.7,46.6,0,0,0,1.3,1.9,68,1.2,1.8,3,0.3,0.2,0.4,0.8,0
46,6.8,3.3,1.4,2.7,50.4,0,0.1,40,0.5,0.7,70.6,0.6,0.6,1.1,0.4,0.3,0.1,0.7,0
80,30.5,9.4,3.6,9.5,38,0.5,2.2,24,1.6,2.3,70.4,1,2.8,3.7,8.1,1.7,0.5,3.4,1
76,35.6,12,4.2,10.8,38.6,1.9,4.9,39,1.8,2.2,80.4,0.6,2.9,3.4,6.8,1.3,0.3,2.7,1
35,6,1.9,0.7,2.1,31.9,0.1,0.3,20,0.5,0.6,77.3,0.3,0.3,0.7,1.1,0.3,0.1,0.8,0
52,6.2,1.3,0.5,1.4,37.3,0,0,0,0.2,0.4,54.5,0.8,0.7,1.5,0.1,0.1,0.1,0.1,0
